IMDb ID,Primary Title,Original Title,Year,IMDb Rating,IMDb Votes,Letterboxd Avg Rating,Letterboxd Rating Count,Letterboxd URL
tt0155124,,,1988,8.6,2.1K,3.78,690,https://letterboxd.com/tmdb/66342/
tt24067680,,,2023,6.3,1.6K,2.99,1783,https://letterboxd.com/tmdb/1061597/
tt2357208,,,2012,6.6,1.9K,3.01,935,https://letterboxd.com/tmdb/130371/
tt6296236,,,2017,6.4,2.8K,0,0,https://letterboxd.com/tmdb/442247/
tt11460992,,,2022,7,31K,3,3582,https://letterboxd.com/tmdb/766116/
tt15566126,,,2022,6.8,7.4K,0,0,https://letterboxd.com/tmdb/1066767/
tt3916700,,,2014,7.3,1.8K,3.43,978,https://letterboxd.com/tmdb/284837/
tt4596814,,,2015,7.1,7.2K,3.21,4256,https://letterboxd.com/tmdb/333876/
tt5165344,,,2016,7,29K,3.01,4945,https://letterboxd.com/tmdb/392572/
tt26280696,,,2023,6.8,1.3K,0,0,https://letterboxd.com/tmdb/1228860/
tt0152256,,,1985,6.9,1.1K,3.44,238,https://letterboxd.com/tmdb/144672/
tt0102825,,,1991,7.2,7.7K,3.29,854,https://letterboxd.com/tmdb/107745/
tt4980272,,,2016,6.6,1.4K,3.18,818,https://letterboxd.com/tmdb/397486/
tt0376144,,,2003,7.3,2.5K,3.38,1872,https://letterboxd.com/tmdb/49029/
tt8108206,,,2019,7.5,6.2K,3.28,913,https://letterboxd.com/tmdb/523278/
tt13466166,,,2022,7.5,3.9K,3.51,4049,https://letterboxd.com/tmdb/755393/
tt2857500,,,2013,7,1.4K,0,0,https://letterboxd.com/tmdb/247472/
tt0330843,,,2002,6.8,8K,3.16,2279,https://letterboxd.com/tmdb/20656/
tt27610443,,,2023,6.7,1.5K,3.08,4586,https://letterboxd.com/tmdb/1118232/
tt0088031,,,1984,8.1,2.1K,3.6,346,https://letterboxd.com/tmdb/132338/
tt24225846,,,2024,8.4,5.4K,0,0,https://letterboxd.com/tmdb/1030060/
tt0453201,,,2005,7.4,7.5K,3.52,3121,https://letterboxd.com/tmdb/63641/
tt0237682,,,1992,8.4,1.1K,3.81,1286,https://letterboxd.com/tmdb/280277/
tt0156985,,,1991,6.4,3K,3.26,279,https://letterboxd.com/tmdb/230435/
tt1941638,,,2012,7,1.5K,0,0,https://letterboxd.com/tmdb/96276/
tt11318302,,,2022,6.4,2.3K,0,0,https://letterboxd.com/tmdb/1087104/
tt0086231,,,1983,8.8,3.7K,3.88,1482,https://letterboxd.com/tmdb/30153/
tt0086230,,,1983,8.3,3.6K,3.66,1060,https://letterboxd.com/tmdb/54357/
tt2905768,,,2013,6.8,1.6K,3.4,995,https://letterboxd.com/tmdb/208417/
tt2362778,,,2013,6.7,4.2K,3.27,362,https://letterboxd.com/tmdb/172817/
tt2073070,,,2011,7.1,4.5K,3.36,441,https://letterboxd.com/tmdb/75744/
tt0056436,,,1962,8.1,1.9K,3.72,828,https://letterboxd.com/tmdb/70366/
tt5312232,,,2016,8.3,15K,3.82,3370,https://letterboxd.com/tmdb/383367/
tt22054798,,,2022,7.1,2.1K,0,0,https://letterboxd.com/tmdb/1224502/
tt23846874,,,2023,6.2,6.1K,2.89,1403,https://letterboxd.com/tmdb/1187054/
tt0290839,,,1993,6,1.4K,0,0,https://letterboxd.com/tmdb/161444/
tt6168002,,,2017,6.1,1.5K,2.9,856,https://letterboxd.com/tmdb/450045/
tt7762982,,,2018,7.4,1.7K,3.45,204,https://letterboxd.com/tmdb/496324/
tt0096028,,,1988,7.9,10K,3.89,7052,https://letterboxd.com/tmdb/45129/
tt0456165,,,2005,6.2,8.4K,2.98,3338,https://letterboxd.com/tmdb/15084/
tt15567704,,,2022,6.6,2.5K,3.23,388,https://letterboxd.com/tmdb/881983/
tt3824432,,,2014,6.8,1.2K,3.19,567,https://letterboxd.com/tmdb/280873/
tt13927994,,,2023,6.6,74K,3.13,22486,https://letterboxd.com/tmdb/770906/
tt1988774,,,2011,7.4,2.2K,3.53,1640,https://letterboxd.com/tmdb/135212/
tt13978658,,,2022,7,6.2K,3.07,3315,https://letterboxd.com/tmdb/803666/
tt10786774,,,2023,7.7,19K,3.19,4877,https://letterboxd.com/tmdb/814215/
tt26699538,,,2023,7.4,1.8K,3.28,2793,https://letterboxd.com/tmdb/1031218/
tt7746986,,,2017,7.6,1K,3.42,390,https://letterboxd.com/tmdb/549450/
tt31962330,,,2024,7.9,1.2K,0,0,https://letterboxd.com/tmdb/1328077/
tt1575672,,,1999,7.4,1K,3.27,226,https://letterboxd.com/tmdb/80827/
tt3636776,,,2014,6.2,1.4K,0,0,https://letterboxd.com/tmdb/266556/
tt8043092,,,2018,7.5,2.2K,3.49,1363,https://letterboxd.com/tmdb/530198/
tt0384491,,,2003,7,2.1K,3.36,238,https://letterboxd.com/tmdb/150922/
tt13912632,,,2021,6.6,11K,3.06,925,https://letterboxd.com/tmdb/790019/
tt0196069,,,2001,7.7,8.3K,3.68,1244,https://letterboxd.com/tmdb/8341/
tt5255710,,,2016,7.6,21K,3.22,6613,https://letterboxd.com/tmdb/381418/
tt32644677,,,2024,7.8,2K,0,0,https://letterboxd.com/tmdb/1394454/
tt0058547,,,1964,7.3,2K,3.56,671,https://letterboxd.com/tmdb/48926/
tt7094488,,,2021,6.3,9.2K,3.27,2278,https://letterboxd.com/tmdb/534081/
tt0111068,,,1999,6.7,6K,3.22,468,https://letterboxd.com/tmdb/166012/
tt6452574,,,2018,7.6,64K,3.33,15079,https://letterboxd.com/tmdb/496328/
tt0353975,,,1991,9,5.7K,3.81,1561,https://letterboxd.com/tmdb/134477/
tt0079889,,,1980,8.8,2.6K,3.8,608,https://letterboxd.com/tmdb/30088/
tt0292220,,,1986,7.9,1.3K,3.5,635,https://letterboxd.com/tmdb/280321/
tt31226981,,,2025,6.5,2.3K,2.93,4554,https://letterboxd.com/tmdb/1380920/
tt6203612,,,2016,6.5,1K,2.98,232,https://letterboxd.com/tmdb/519909/
tt1382339,,,2008,7.5,2.2K,3.57,2373,https://letterboxd.com/tmdb/63813/
tt28857146,,,2023,8,4.5K,3.67,9698,https://letterboxd.com/tmdb/1168102/
tt11992424,,,2023,8.2,8.4K,3.84,11763,https://letterboxd.com/tmdb/1168104/
tt3982468,,,2014,6.8,1.7K,3.39,1345,https://letterboxd.com/tmdb/290890/
tt32080090,,,2024,8.6,3.1K,0,0,https://letterboxd.com/tmdb/1340378/
tt14526318,,,2022,7.5,8.2K,3.14,4877,https://letterboxd.com/tmdb/858080/
tt10280296,,,2021,8.3,49K,3.98,11098,https://letterboxd.com/tmdb/598826/
tt13635872,,,2021,6.5,2.5K,3.11,1944,https://letterboxd.com/tmdb/836066/
tt5120640,,,2016,7.3,5.7K,3.42,1010,https://letterboxd.com/tmdb/393421/
tt4080386,,,2015,6.2,1.7K,3.23,289,https://letterboxd.com/tmdb/346081/
tt0200087,,,1999,8.1,28K,3.61,2779,https://letterboxd.com/tmdb/31524/
tt23475174,,,2024,7,11K,3.27,1021,https://letterboxd.com/tmdb/967344/
tt26903104,,,2024,7,8.8K,3.29,18042,https://letterboxd.com/tmdb/1194915/
tt28266209,,,2024,8.4,2.1K,0,0,https://letterboxd.com/tmdb/1229853/
tt0432047,,,2005,7.6,18K,3.4,2746,https://letterboxd.com/tmdb/20968/
tt7715202,,,2018,6.7,23K,2.48,5495,https://letterboxd.com/tmdb/504231/
tt11580854,,,2021,8.5,27K,3.95,11087,https://letterboxd.com/tmdb/796011/
tt8602654,,,2018,8.7,3.1K,3.58,448,https://letterboxd.com/tmdb/544891/
tt1308015,,,2008,7.1,1.6K,3.33,1355,https://letterboxd.com/tmdb/54389/
tt9179426,,,2019,6.3,1.3K,0,0,https://letterboxd.com/tmdb/628566/
tt0490210,,,2008,6.7,8K,3.19,942,https://letterboxd.com/tmdb/14394/
tt5457772,,,2016,6.6,8.1K,2.91,2905,https://letterboxd.com/tmdb/374954/
tt7719976,,,2018,7.5,1.4K,3.29,1174,https://letterboxd.com/tmdb/504437/
tt14090476,,,2022,8.9,3K,0,0,https://letterboxd.com/tmdb/980167/
tt1390851,,,2002,7.4,1.2K,3.38,293,https://letterboxd.com/tmdb/555595/
tt0140534,,,1995,8.1,1.6K,3.56,806,https://letterboxd.com/tmdb/66352/
tt0320421,,,1988,7.9,1.1K,3.56,1392,https://letterboxd.com/tmdb/66369/
tt23723678,,,2024,8,2.2K,3.21,2281,https://letterboxd.com/tmdb/962085/
tt0195231,,,1998,8.3,18K,4.02,6392,https://letterboxd.com/tmdb/21502/
tt3711164,,,2014,8.1,3.8K,3.6,2316,https://letterboxd.com/tmdb/281992/
tt0078204,,,1978,7,1.2K,3.5,510,https://letterboxd.com/tmdb/143975/
tt0084630,,,1982,7.2,3.8K,3.34,862,https://letterboxd.com/tmdb/33145/
tt0102844,,,1991,6.7,1.7K,3.27,203,https://letterboxd.com/tmdb/166017/
tt14230846,,,2022,6.2,1.3K,3.04,254,https://letterboxd.com/tmdb/957997/
tt14914988,,,2023,6.7,31K,2.94,6184,https://letterboxd.com/tmdb/1020376/
tt15422244,,,2022,8,2.7K,3.57,2773,https://letterboxd.com/tmdb/873992/
tt15458036,,,2021,6.3,1.3K,0,0,https://letterboxd.com/tmdb/898920/
tt32308617,,,2024,6.2,35K,2.58,1397,https://letterboxd.com/tmdb/1264800/
tt2265539,,,2012,7.1,1.9K,3.33,916,https://letterboxd.com/tmdb/187855/
tt6108090,,,2017,7.8,31K,3.39,10142,https://letterboxd.com/tmdb/441889/
tt33044935,,,2024,7.3,1.3K,0,0,https://letterboxd.com/tmdb/1379273/
tt8144834,,,2019,8.1,19K,3.45,3394,https://letterboxd.com/tmdb/507941/
tt21626774,,,2024,7.1,25K,3.26,11397,https://letterboxd.com/tmdb/1245700/
tt6967980,,,2017,7.5,27K,3.42,10350,https://letterboxd.com/tmdb/467106/
tt0067729,,,1971,7.8,1.4K,3.67,980,https://letterboxd.com/tmdb/45940/
tt0078222,,,1972,6.9,2.2K,3.43,817,https://letterboxd.com/tmdb/35751/
tt2198161,,,2013,7.5,7.4K,3.52,3992,https://letterboxd.com/tmdb/193197/
tt9174420,,,2019,6.2,1.4K,0,0,https://letterboxd.com/tmdb/577745/
tt15130204,,,2021,6.6,2.6K,3.15,247,https://letterboxd.com/tmdb/861772/
tt0477857,,,2005,7.7,2.4K,3.48,247,https://letterboxd.com/tmdb/33460/
tt13470278,,,2022,6.8,1.3K,3.08,243,https://letterboxd.com/tmdb/918004/
tt6823034,,,1993,7.7,1.4K,0,0,https://letterboxd.com/tmdb/63651/
tt0265730,,,1999,8.1,3K,3.51,1247,https://letterboxd.com/tmdb/69669/
tt0393724,,,2004,7.2,1.4K,3.39,746,https://letterboxd.com/tmdb/267686/
tt7469726,,,2017,7.5,18K,3.02,2895,https://letterboxd.com/tmdb/480810/
tt0081491,,,1980,7,3.2K,3.35,759,https://letterboxd.com/tmdb/31235/
tt10230414,,,2020,6.8,8.4K,3.21,2644,https://letterboxd.com/tmdb/743382/
tt15465098,,,2022,7.6,2K,3.26,946,https://letterboxd.com/tmdb/1054334/
tt5491920,,,2016,7.1,3.4K,3.25,2269,https://letterboxd.com/tmdb/369834/
tt8983218,,,2019,6.2,1.2K,3.15,276,https://letterboxd.com/tmdb/613032/
tt3028362,,,2012,8.1,1.5K,3.61,393,https://letterboxd.com/tmdb/246406/
tt1828289,,,2011,7,2.4K,3.36,290,https://letterboxd.com/tmdb/64881/
tt9468400,,,2019,6.6,1.3K,3.21,579,https://letterboxd.com/tmdb/576539/
tt2181831,,,2012,8.2,18K,3.82,2910,https://letterboxd.com/tmdb/128206/
tt27744786,,,2024,6.5,54K,2.58,16057,https://letterboxd.com/tmdb/1187619/
tt6832682,,,2001,7.6,2.9K,3.29,1300,https://letterboxd.com/tmdb/69652/
tt0093949,,,1988,6.3,2.6K,3.17,673,https://letterboxd.com/tmdb/62201/
tt30890061,,,2024,7.5,1.3K,3.3,1015,https://letterboxd.com/tmdb/1230559/
tt1836912,,,2011,7.2,9.1K,3.4,1827,https://letterboxd.com/tmdb/69785/
tt0331639,,,2002,6.1,5.5K,2.99,872,https://letterboxd.com/tmdb/161179/
tt10964468,,,2020,6.1,9.9K,2.88,2283,https://letterboxd.com/tmdb/679045/
tt0084667,,,1982,7.6,2.5K,3.5,549,https://letterboxd.com/tmdb/159487/
tt3836958,,,2015,6.7,8.1K,3.05,2280,https://letterboxd.com/tmdb/323426/
tt31188498,,,2024,6.5,2.2K,0,0,https://letterboxd.com/tmdb/1292080/
tt2072227,,,2012,7.2,11K,3.5,1793,https://letterboxd.com/tmdb/100681/
tt0408181,,,2004,7.6,2.1K,3.62,1269,https://letterboxd.com/tmdb/148884/
tt0088099,,,1984,7.3,3.3K,3.4,391,https://letterboxd.com/tmdb/71304/
tt9691290,,,2024,6.3,5.1K,3.23,296,https://letterboxd.com/tmdb/1196095/
tt1830802,,,2011,8.3,2K,3.59,329,https://letterboxd.com/tmdb/90532/
tt9098938,,,2022,7.5,11K,3.32,1681,https://letterboxd.com/tmdb/870387/
tt27621015,,,2023,6.9,2.4K,3.11,403,https://letterboxd.com/tmdb/936229/
tt17274522,,,2022,8.2,2.9K,0,0,https://letterboxd.com/tmdb/959834/
tt15964308,,,2022,6.6,3K,3.2,412,https://letterboxd.com/tmdb/934878/
tt6417204,,,2017,7,1.6K,3.17,814,https://letterboxd.com/tmdb/435410/
tt10295212,,,2021,8.3,132K,3.38,10103,https://letterboxd.com/tmdb/599925/
tt1101665,,,2008,7.3,5.5K,3.34,1052,https://letterboxd.com/tmdb/18609/
tt10741542,,,2021,6.8,12K,3.44,2672,https://letterboxd.com/tmdb/830891/
tt11314148,,,2021,7.6,25K,2.98,2618,https://letterboxd.com/tmdb/824744/
tt4228378,,,1993,8.6,1.4K,0,0,https://letterboxd.com/tmdb/331456/
tt1773764,,,2012,8,8K,4.03,4737,https://letterboxd.com/tmdb/128207/
tt0248428,,,1989,8,4.1K,3.61,967,https://letterboxd.com/tmdb/354630/
tt3771536,,,2016,6.1,12K,2.76,1827,https://letterboxd.com/tmdb/370992/
tt11536216,,,2020,7.4,1.2K,0,0,https://letterboxd.com/tmdb/682976/
tt31711525,,,2024,7.9,3K,2.82,238,https://letterboxd.com/tmdb/1324173/
tt0105394,,,1992,6.5,1.3K,3.17,208,https://letterboxd.com/tmdb/103015/
tt0073707,,,1975,8.1,60K,3.87,13796,https://letterboxd.com/tmdb/12259/
tt0220757,,,1999,7.7,4.1K,3.5,940,https://letterboxd.com/tmdb/170998/
tt11749480,,,2022,6.9,1.3K,0,0,https://letterboxd.com/tmdb/688266/
tt0811066,,,2007,7.1,11K,3.27,1872,https://letterboxd.com/tmdb/20742/
tt11779616,,,2020,7.1,2K,3.19,295,https://letterboxd.com/tmdb/682614/
tt2301155,,,2013,6,7.8K,2.93,1499,https://letterboxd.com/tmdb/188640/
tt6971752,,,2017,6.9,11K,3.18,2871,https://letterboxd.com/tmdb/471892/
tt1916728,,,2010,7.2,4.2K,3.42,1087,https://letterboxd.com/tmdb/61203/
tt0048613,,,1955,7.9,3.1K,3.76,1678,https://letterboxd.com/tmdb/48929/
tt19514578,,,2023,7.5,1.5K,0,0,https://letterboxd.com/tmdb/1119250/
tt2236494,,,2012,8,1.2K,0,0,https://letterboxd.com/tmdb/261944/
tt14430410,,,2021,7,1.5K,0,0,https://letterboxd.com/tmdb/826694/
tt5141042,,,2015,6.8,1.5K,3.18,354,https://letterboxd.com/tmdb/378495/
tt2522328,,,2012,7.7,1.1K,3.51,347,https://letterboxd.com/tmdb/178314/
tt27917467,,,2024,6.4,2.9K,2.56,249,https://letterboxd.com/tmdb/1191542/
tt13349716,,,2021,7.6,16K,3.33,6760,https://letterboxd.com/tmdb/799676/
tt0156079,,,1978,7.8,2.4K,3.57,1140,https://letterboxd.com/tmdb/66413/
tt15561224,,,2022,8,1.1K,3.49,1767,https://letterboxd.com/tmdb/915942/
tt28500558,,,2024,6.2,1.9K,3.03,346,https://letterboxd.com/tmdb/1266109/
tt31522415,,,2024,6,24K,2.56,2632,https://letterboxd.com/tmdb/1252470/
tt9614988,,,2019,7.9,2.1K,3.6,2826,https://letterboxd.com/tmdb/659086/
tt0070689,,,1972,6.6,1.3K,3.2,336,https://letterboxd.com/tmdb/60595/
tt13698928,,,2021,6.6,5.8K,3.11,684,https://letterboxd.com/tmdb/804005/
tt15576884,,,2024,6,2.2K,0,0,https://letterboxd.com/tmdb/984387/
tt0083081,,,1981,7.2,3.3K,3.38,1752,https://letterboxd.com/tmdb/28472/
tt1582604,,,2010,6,2.2K,3.11,730,https://letterboxd.com/tmdb/54404/
tt0464071,,,2006,7.1,4.2K,3.35,2934,https://letterboxd.com/tmdb/69635/
tt3006576,,,2013,8,2.6K,3.43,339,https://letterboxd.com/tmdb/224598/
tt0375066,,,2003,7.3,3.8K,3.31,1498,https://letterboxd.com/tmdb/80805/
tt21935486,,,2023,6.5,1.6K,0,0,https://letterboxd.com/tmdb/1077101/
tt1655607,,,2010,6.9,8.1K,3.18,4473,https://letterboxd.com/tmdb/62756/
tt5323640,,,2017,6,7.4K,2.35,3107,https://letterboxd.com/tmdb/376440/
tt23558124,,,2024,6,1.2K,2.76,3454,https://letterboxd.com/tmdb/1046924/
tt2309600,,,2013,6.4,7.8K,2.81,3542,https://letterboxd.com/tmdb/191735/
tt1948150,,,2011,6.8,20K,3.07,8598,https://letterboxd.com/tmdb/70590/
tt10370116,,,2019,8.3,3.5K,3.59,1728,https://letterboxd.com/tmdb/598254/
tt7142506,,,2018,7.7,9.1K,3.71,8157,https://letterboxd.com/tmdb/518497/
tt24485052,,,2023,8,30K,3.56,3893,https://letterboxd.com/tmdb/1123960/
tt26903465,,,2024,8,1.8K,2.96,606,https://letterboxd.com/tmdb/1372611/
tt21935200,,,2024,6.4,2.9K,2.78,2418,https://letterboxd.com/tmdb/1019232/
tt1821607,,,2011,6.2,2K,3.21,1898,https://letterboxd.com/tmdb/63448/
tt20850406,,,2022,8.5,75K,3.64,16917,https://letterboxd.com/tmdb/894803/
tt0479751,,,2007,7.6,23K,3.55,8710,https://letterboxd.com/tmdb/24049/
tt1496872,,,2009,7.1,2K,3.44,2465,https://letterboxd.com/tmdb/63664/
tt2976172,,,2013,6.2,1.9K,0,0,https://letterboxd.com/tmdb/232143/
tt10334602,,,2019,7.1,2.2K,3.19,1456,https://letterboxd.com/tmdb/596652/
tt21398196,,,2022,7.5,6.6K,0,0,https://letterboxd.com/tmdb/1010385/
tt27056066,,,2025,7.3,8.8K,3.2,1644,https://letterboxd.com/tmdb/1143407/
tt22751230,,,2023,6.5,6.1K,0,0,https://letterboxd.com/tmdb/1168772/
tt5340522,,,2016,6.3,1.7K,3.09,861,https://letterboxd.com/tmdb/378777/
tt0451919,,,2005,7.4,8.1K,3.31,1268,https://letterboxd.com/tmdb/21555/
tt6613814,,,2017,7,4.5K,3.07,5586,https://letterboxd.com/tmdb/459698/
tt0072190,,,1974,8.3,2.9K,3.82,2034,https://letterboxd.com/tmdb/164990/
tt0485486,,,2006,7,1.4K,3.56,1645,https://letterboxd.com/tmdb/63815/
tt8108200,,,2019,7.9,13K,3.73,2590,https://letterboxd.com/tmdb/535144/
tt0211634,,,1998,6.3,3.6K,3.07,701,https://letterboxd.com/tmdb/54959/
tt6078866,,,2018,7.1,3.1K,3.56,1840,https://letterboxd.com/tmdb/539036/
tt7581902,,,2018,7.1,25K,2.8,5311,https://letterboxd.com/tmdb/498598/
tt2877108,,,2013,8.3,12K,3.95,6476,https://letterboxd.com/tmdb/189227/
tt32495687,,,2024,7.8,9.1K,3.63,24289,https://letterboxd.com/tmdb/950075/
tt10189514,,,2020,8.7,127K,3.77,11671,https://letterboxd.com/tmdb/595228/
tt0214178,,,1999,6.4,4.2K,3.11,1671,https://letterboxd.com/tmdb/194136/
tt7690638,,,2018,7.3,5.8K,3.34,1270,https://letterboxd.com/tmdb/489852/
tt1327833,,,2008,6.2,1.1K,0,0,https://letterboxd.com/tmdb/33540/
tt24485376,,,2023,6.2,1K,2.98,710,https://letterboxd.com/tmdb/1021760/
tt27179695,,,2024,6.6,1.3K,3.21,6226,https://letterboxd.com/tmdb/1323267/
tt26690968,,,2023,6.2,2.3K,0,0,https://letterboxd.com/tmdb/1214269/
tt0292246,,,1995,8.6,7.3K,3.76,2122,https://letterboxd.com/tmdb/240179/
tt2377938,,,2013,8,61K,3.56,6647,https://letterboxd.com/tmdb/165904/
tt28526239,,,2023,7.3,5.5K,0,0,https://letterboxd.com/tmdb/1191547/
tt33241209,,,2024,6.8,1K,0,0,https://letterboxd.com/tmdb/1414584/
tt2175672,,,2012,7.5,2.3K,3.46,1312,https://letterboxd.com/tmdb/120149/
tt13379908,,,2021,6.2,1.1K,2.98,356,https://letterboxd.com/tmdb/865471/
tt6522546,,,2017,6.3,12K,2.5,4458,https://letterboxd.com/tmdb/452447/
tt10981304,,,2021,7.3,3.4K,3.02,557,https://letterboxd.com/tmdb/726027/
tt1783377,,,2011,6.6,1.2K,3.13,363,https://letterboxd.com/tmdb/94987/
tt32495402,,,2024,8.4,2.2K,2.89,341,https://letterboxd.com/tmdb/1406816/
tt8066574,,,2018,6.1,1.6K,2.81,745,https://letterboxd.com/tmdb/540396/
tt30798502,,,2024,7,2.2K,3.15,298,https://letterboxd.com/tmdb/1274480/
tt23790740,,,2024,7.4,14K,3.03,5158,https://letterboxd.com/tmdb/1093971/
tt4727512,,,2015,7.5,14K,3.24,2956,https://letterboxd.com/tmdb/353533/
tt1907761,,,2011,7.8,7.8K,3.65,2361,https://letterboxd.com/tmdb/68256/
tt14418234,,,2021,7.6,9.9K,3.2,391,https://letterboxd.com/tmdb/845861/
tt0049378,,,1956,8.1,1.1K,3.69,399,https://letterboxd.com/tmdb/131242/
tt0366180,,,2006,6.1,1.7K,3.26,978,https://letterboxd.com/tmdb/242911/
tt6620238,,,2017,7.9,1.7K,3.44,774,https://letterboxd.com/tmdb/474956/
tt28539705,,,2024,6.5,2.2K,2.92,7933,https://letterboxd.com/tmdb/1276338/
tt0150992,,,1999,7.4,20K,3.29,4538,https://letterboxd.com/tmdb/5319/
tt8108202,,,2018,7.5,45K,3.27,17489,https://letterboxd.com/tmdb/533991/
tt27510174,,,2024,6.9,41K,3.05,20534,https://letterboxd.com/tmdb/1112426/
tt6680730,,,2018,6,1.4K,2.89,307,https://letterboxd.com/tmdb/495890/
tt1573482,,,2010,6.9,1.1K,0,0,https://letterboxd.com/tmdb/32861/
tt0306855,,,2001,6.7,2.3K,3.17,337,https://letterboxd.com/tmdb/20916/
tt1283956,,,2001,6.6,2.3K,3.14,914,https://letterboxd.com/tmdb/82572/
tt5214394,,,2015,7.7,1.9K,3.38,745,https://letterboxd.com/tmdb/373593/
tt0056537,,,1965,7.3,1.4K,3.87,1949,https://letterboxd.com/tmdb/86303/
tt7581572,,,2018,8.1,5.3K,3.79,4216,https://letterboxd.com/tmdb/504314/
tt11173106,,,2020,8,2.3K,3.4,389,https://letterboxd.com/tmdb/672143/
tt0079963,,,1979,6.5,1.3K,3.3,297,https://letterboxd.com/tmdb/161433/
tt7147540,,,2018,6.8,9.6K,3.16,3710,https://letterboxd.com/tmdb/496327/
tt2152896,,,2008,8.2,2.5K,3.83,3000,https://letterboxd.com/tmdb/76850/
tt26733635,,,2023,6.5,1.3K,3.06,1687,https://letterboxd.com/tmdb/1015676/
tt4832640,,,2016,7.1,54K,3.17,11485,https://letterboxd.com/tmdb/376812/
tt0274114,,,1998,7.8,1.7K,3.55,1389,https://letterboxd.com/tmdb/280212/
tt6649794,,,2017,7.2,1.6K,3.31,1039,https://letterboxd.com/tmdb/466501/
tt13421132,,,2021,6.7,6.4K,3.19,703,https://letterboxd.com/tmdb/860917/
tt11502940,,,2021,6.2,5K,2.71,2684,https://letterboxd.com/tmdb/792334/
tt7019942,,,2019,8.2,19K,4.01,17304,https://letterboxd.com/tmdb/432011/
tt7485048,,,2019,7.9,39K,3.39,8317,https://letterboxd.com/tmdb/534075/
tt20413120,,,2022,7,3.2K,0,0,https://letterboxd.com/tmdb/1195333/
tt12953548,,,2022,6.4,2.3K,3.06,4290,https://letterboxd.com/tmdb/869227/
tt1807022,,,2010,8,2.8K,3.41,302,https://letterboxd.com/tmdb/123196/
tt26542515,,,2023,6.9,1.1K,0,0,https://letterboxd.com/tmdb/1090546/
tt0367110,,,2004,8.2,101K,3.88,19607,https://letterboxd.com/tmdb/15774/
tt28351127,,,2024,7.7,3K,3.24,3721,https://letterboxd.com/tmdb/1252542/
tt14606120,,,2021,6.6,1.3K,0,0,https://letterboxd.com/tmdb/831199/
tt7548570,,,2018,7.4,1.7K,3.42,1337,https://letterboxd.com/tmdb/512295/
tt0090109,,,1986,8.5,1K,3.76,767,https://letterboxd.com/tmdb/30344/
tt0173283,,,1990,6.7,1.8K,3.25,477,https://letterboxd.com/tmdb/241180/
tt14753612,,,2024,7.7,17K,3.37,1006,https://letterboxd.com/tmdb/957328/
tt2767354,,,2013,7.3,1.4K,3.46,936,https://letterboxd.com/tmdb/181884/
tt7283064,,,2019,7.2,9K,2.98,2626,https://letterboxd.com/tmdb/496495/
tt14986224,,,2022,8.1,3.5K,3.52,2580,https://letterboxd.com/tmdb/851634/
tt0152836,,,1999,6.6,6.2K,3.15,1913,https://letterboxd.com/tmdb/20929/
tt2229842,,,2013,7.2,15K,3.2,2257,https://letterboxd.com/tmdb/157129/
tt7938336,,,2018,7.9,2K,3.38,384,https://letterboxd.com/tmdb/510568/
tt5705876,,,2022,6.7,2.1K,0,0,https://letterboxd.com/tmdb/449627/
tt10840884,,,2020,7.3,6.1K,3.31,532,https://letterboxd.com/tmdb/605456/
tt35683447,,,2025,8.3,1.1K,0,0,https://letterboxd.com/tmdb/1439673/
tt6315524,,,2017,8.1,7.7K,3.6,2955,https://letterboxd.com/tmdb/430521/
tt0361037,,,2003,7.9,3.2K,3.51,787,https://letterboxd.com/tmdb/97343/
tt0307541,,,2002,6.6,1.7K,3.22,564,https://letterboxd.com/tmdb/82727/
tt1787988,,,2012,7.3,47K,3.51,14785,https://letterboxd.com/tmdb/86004/
tt3148502,,,2015,7.4,34K,3.46,20555,https://letterboxd.com/tmdb/339274/
tt3982482,,,2015,7,1.1K,3.29,791,https://letterboxd.com/tmdb/280084/
tt8108274,,,2020,7.5,37K,2.88,4171,https://letterboxd.com/tmdb/584850/
tt2140465,,,2015,7.6,30K,3.17,4146,https://letterboxd.com/tmdb/336211/
tt0444913,,,2005,6.1,2.4K,3.13,484,https://letterboxd.com/tmdb/301687/
tt28870064,,,2023,6.9,4.1K,0,0,https://letterboxd.com/tmdb/1181893/
tt4328934,,,2017,7.4,1.9K,3.54,2885,https://letterboxd.com/tmdb/280167/
tt1694542,,,2011,6.8,17K,3.03,4178,https://letterboxd.com/tmdb/58333/
tt7329602,,,2018,6.5,1.8K,3.23,2180,https://letterboxd.com/tmdb/527833/
tt27816768,,,2023,6.8,4.6K,3.27,542,https://letterboxd.com/tmdb/964845/
tt15716552,,,2023,7.5,3.8K,0,0,https://letterboxd.com/tmdb/1388350/
tt15842056,,,2023,6.6,1.6K,0,0,https://letterboxd.com/tmdb/1232805/
tt0476884,,,2006,7.3,11K,3.36,1874,https://letterboxd.com/tmdb/20931/
tt0061073,,,1966,7.5,1.4K,3.53,402,https://letterboxd.com/tmdb/108286/
tt30630336,,,2024,6.2,2.2K,3.12,430,https://letterboxd.com/tmdb/1126365/
tt4814290,,,2016,7.2,14K,3.24,2736,https://letterboxd.com/tmdb/377213/
tt4442758,,,2015,7.4,8K,3.28,2230,https://letterboxd.com/tmdb/325699/
tt8047208,,,2018,6.8,4.2K,3.07,1895,https://letterboxd.com/tmdb/520393/
